Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,id,Geographic Area Name
2930,2007,83.3,16.7,52895,74872,1400000US48453001911,"Census Tract 19.11, Travis County, Texas"
3785,1519,91.4,8.7,148869,246079,1400000US48453001912,"Census Tract 19.12, Travis County, Texas"
4902,1783,93.8,6.2,223098,293816,1400000US48453001913,"Census Tract 19.13, Travis County, Texas"
5775,2871,92.7,7.3,82701,111435,1400000US48453001914,"Census Tract 19.14, Travis County, Texas"
1846,820,88.5,11.5,49788,71119,1400000US48453001915,"Census Tract 19.15, Travis County, Texas"
3316,1002,94.5,5.5,172054,210009,1400000US48453001916,"Census Tract 19.16, Travis County, Texas"
4778,1724,94,6,150568,175165,1400000US48453001917,"Census Tract 19.17, Travis County, Texas"
2519,983,96.6,3.3,160625,239642,1400000US48453001918,"Census Tract 19.18, Travis County, Texas"
3719,1450,94.3,5.8,136964,182249,1400000US48453001919,"Census Tract 19.19, Travis County, Texas"
2842,1394,70.2,29.8,53207,64092,1400000US48453002002,"Census Tract 20.02, Travis County, Texas"
3815,1558,45.7,54.3,40846,48626,1400000US48453002003,"Census Tract 20.03, Travis County, Texas"
2244,1546,76.4,23.6,32679,47247,1400000US48453002004,"Census Tract 20.04, Travis County, Texas"
4563,2495,55.4,44.7,35698,45590,1400000US48453002005,"Census Tract 20.05, Travis County, Texas"
3234,1266,60.8,39.2,59552,65600,1400000US48453002104,"Census Tract 21.04, Travis County, Texas"
5242,2327,32.8,67.2,24550,38539,1400000US48453002105,"Census Tract 21.05, Travis County, Texas"
3359,1199,58.8,41.1,54833,63516,1400000US48453002106,"Census Tract 21.06, Travis County, Texas"
3786,1599,42.7,57.3,37644,45284,1400000US48453002107,"Census Tract 21.07, Travis County, Texas"
3552,1414,39.7,60.4,29551,44254,1400000US48453002108,"Census Tract 21.08, Travis County, Texas"
3080,1755,53.1,46.9,35044,41778,1400000US48453002109,"Census Tract 21.09, Travis County, Texas"
4438,1528,28.9,71.1,31656,34600,1400000US48453002110,"Census Tract 21.10, Travis County, Texas"
4349,1772,32.4,67.5,23611,33271,1400000US48453002111,"Census Tract 21.11, Travis County, Texas"
4822,2034,38.4,61.5,35605,50975,1400000US48453002112,"Census Tract 21.12, Travis County, Texas"
3669,1416,52.5,47.4,53152,62344,1400000US48453002113,"Census Tract 21.13, Travis County, Texas"
1870,614,39.3,60.7,41472,41271,1400000US48453002201,"Census Tract 22.01, Travis County, Texas"
7575,2412,38.3,61.7,32769,41324,1400000US48453002202,"Census Tract 22.02, Travis County, Texas"
7565,2593,50.7,49.3,54184,61904,1400000US48453002207,"Census Tract 22.07, Travis County, Texas"
6310,1816,28.6,71.4,36310,42045,1400000US48453002208,"Census Tract 22.08, Travis County, Texas"
6841,2596,52,48,51836,60553,1400000US48453002209,"Census Tract 22.09, Travis County, Texas"
3280,1068,53.3,46.7,47193,54834,1400000US48453002210,"Census Tract 22.10, Travis County, Texas"
1529,493,39.6,60.5,50054,61201,1400000US48453002211,"Census Tract 22.11, Travis County, Texas"
880,306,59.5,40.5,58716,66644,1400000US48453002212,"Census Tract 22.12, Travis County, Texas"
4285,2014,23.2,76.9,36701,41167,1400000US48453002304,"Census Tract 23.04, Travis County, Texas"
5020,2649,43.6,56.5,31597,36715,1400000US48453002307,"Census Tract 23.07, Travis County, Texas"
5320,2483,58.2,41.7,37136,50631,1400000US48453002308,"Census Tract 23.08, Travis County, Texas"
2335,1060,20.2,79.7,24223,33679,1400000US48453002310,"Census Tract 23.10, Travis County, Texas"
6102,2106,43.8,56.2,31989,39998,1400000US48453002312,"Census Tract 23.12, Travis County, Texas"
4133,2274,56.8,43.1,31798,36940,1400000US48453002313,"Census Tract 23.13, Travis County, Texas"
4858,2627,52.9,47.1,29020,38077,1400000US48453002314,"Census Tract 23.14, Travis County, Texas"
3212,1670,38.6,61.4,28034,34843,1400000US48453002315,"Census Tract 23.15, Travis County, Texas"
5659,2503,21.3,78.8,23468,28486,1400000US48453002316,"Census Tract 23.16, Travis County, Texas"
4802,1668,63.7,36.3,15723,24661,1400000US48453002317,"Census Tract 23.17, Travis County, Texas"
5571,2449,51.9,48.2,28667,40392,1400000US48453002318,"Census Tract 23.18, Travis County, Texas"
809,0,17.4,82.6,-,-,1400000US48453002319,"Census Tract 23.19, Travis County, Texas"
5991,3126,61.5,38.4,40663,48151,1400000US48453002402,"Census Tract 24.02, Travis County, Texas"
3326,1161,61.8,38.1,43042,51592,1400000US48453002403,"Census Tract 24.03, Travis County, Texas"
3707,1626,75.6,24.4,84302,94045,1400000US48453002407,"Census Tract 24.07, Travis County, Texas"
3406,1311,52.7,47.3,48654,50407,1400000US48453002409,"Census Tract 24.09, Travis County, Texas"
3878,1723,50.3,49.8,32440,43783,1400000US48453002410,"Census Tract 24.10, Travis County, Texas"
6110,1660,27.6,72.3,31936,39225,1400000US48453002411,"Census Tract 24.11, Travis County, Texas"
5162,1443,36.3,63.7,50672,53545,1400000US48453002412,"Census Tract 24.12, Travis County, Texas"
4715,1250,39.6,60.5,32615,36540,1400000US48453002413,"Census Tract 24.13, Travis County, Texas"
3809,2119,46.2,53.8,27839,32680,1400000US48453002419,"Census Tract 24.19, Travis County, Texas"
4923,2519,76.7,23.3,50700,59237,1400000US48453002421,"Census Tract 24.21, Travis County, Texas"
4785,2298,57.8,42.3,32440,44345,1400000US48453002422,"Census Tract 24.22, Travis County, Texas"
5890,2135,64.3,35.8,64667,69713,1400000US48453002423,"Census Tract 24.23, Travis County, Texas"
3682,1498,51.9,48.1,40746,43559,1400000US48453002424,"Census Tract 24.24, Travis County, Texas"
2787,1184,66.1,33.9,68163,70938,1400000US48453002425,"Census Tract 24.25, Travis County, Texas"
6460,2006,53.4,46.5,50953,53989,1400000US48453002426,"Census Tract 24.26, Travis County, Texas"
7380,2481,36.4,63.6,40841,45101,1400000US48453002427,"Census Tract 24.27, Travis County, Texas"
4806,2245,67.7,32.2,63980,94178,1400000US48453002428,"Census Tract 24.28, Travis County, Texas"
531,305,64.6,35.4,34271,45878,1400000US48453002429,"Census Tract 24.29, Travis County, Texas"
3521,1113,46.3,53.7,38015,47951,1400000US48453002430,"Census Tract 24.30, Travis County, Texas"
6224,2125,45.6,54.3,46454,54115,1400000US48453002431,"Census Tract 24.31, Travis County, Texas"
2050,713,40.5,59.6,46283,49243,1400000US48453002432,"Census Tract 24.32, Travis County, Texas"
5233,1637,51.1,48.8,54144,60236,1400000US48453002433,"Census Tract 24.33, Travis County, Texas"
1473,543,61.6,38.4,60313,75493,1400000US48453002434,"Census Tract 24.34, Travis County, Texas"
5760,1924,41.4,58.6,47575,59535,1400000US48453002435,"Census Tract 24.35, Travis County, Texas"
2332,969,60.2,39.8,52778,60936,1400000US48453002436,"Census Tract 24.36, Travis County, Texas"
4919,2835,84.4,15.6,60221,89068,1400000US48453002500,"Census Tract 25, Travis County, Texas"
0,0,#VALUE!,#VALUE!,-,-,1400000US48453980000,"Census Tract 9800, Travis County, Texas"
2959,1421,36.3,63.8,35237,41230,1400000US48455950100,"Census Tract 9501, Trinity County, Texas"
3838,2518,39.9,60.1,36653,49339,1400000US48455950200,"Census Tract 9502, Trinity County, Texas"
2037,1099,39.5,60.6,46685,54188,1400000US48455950300,"Census Tract 9503, Trinity County, Texas"
3514,2454,44.4,55.6,42889,52888,1400000US48455950400,"Census Tract 9504, Trinity County, Texas"
2103,1169,54.7,45.3,30139,41222,1400000US48455950500,"Census Tract 9505, Trinity County, Texas"
2753,1781,51.4,48.6,33669,46025,1400000US48457950100,"Census Tract 9501, Tyler County, Texas"
8057,3249,55.2,44.8,37757,55206,1400000US48457950200,"Census Tract 9502, Tyler County, Texas"
2501,1123,48.9,51.2,33368,49979,1400000US48457950300,"Census Tract 9503, Tyler County, Texas"
4621,2902,43,56.9,34057,45448,1400000US48457950400,"Census Tract 9504, Tyler County, Texas"
3540,1530,40.6,59.3,36968,49403,1400000US48457950500,"Census Tract 9505, Tyler County, Texas"
7293,3156,49.4,50.6,39907,58004,1400000US48459950100,"Census Tract 9501, Upshur County, Texas"
3372,1835,45,55,40380,49899,1400000US48459950200,"Census Tract 9502, Upshur County, Texas"
7560,3376,40.3,59.7,44073,55159,1400000US48459950300,"Census Tract 9503, Upshur County, Texas"
4787,1701,63.8,36.2,38510,43691,1400000US48459950400,"Census Tract 9504, Upshur County, Texas"
6204,2533,55.6,44.4,42324,54692,1400000US48459950500,"Census Tract 9505, Upshur County, Texas"
4184,1685,62.8,37.2,46990,63604,1400000US48459950600,"Census Tract 9506, Upshur County, Texas"
5285,2108,48.5,51.5,61681,69025,1400000US48459950700,"Census Tract 9507, Upshur County, Texas"
1404,490,60.3,39.7,62857,67926,1400000US48461950100,"Census Tract 9501, Upton County, Texas"
1839,955,37.2,62.7,41597,55515,1400000US48461950200,"Census Tract 9502, Upton County, Texas"
2655,1675,52.8,47.2,28372,44815,1400000US48463950100,"Census Tract 9501, Uvalde County, Texas"
7879,3466,56.7,43.4,39356,53615,1400000US48463950200,"Census Tract 9502, Uvalde County, Texas"
6428,2267,43.2,56.8,37965,59060,1400000US48463950300,"Census Tract 9503, Uvalde County, Texas"
3135,1203,56.2,43.8,33287,49676,1400000US48463950400,"Census Tract 9504, Uvalde County, Texas"
6188,2124,44.6,55.4,31213,45316,1400000US48463950500,"Census Tract 9505, Uvalde County, Texas"
7842,3305,66,34,59824,68432,1400000US48465950201,"Census Tract 9502.01, Val Verde County, Texas"
4929,1652,56.4,43.7,33581,45875,1400000US48465950301,"Census Tract 9503.01, Val Verde County, Texas"
4525,1363,28.8,71.2,28417,35721,1400000US48465950302,"Census Tract 9503.02, Val Verde County, Texas"
3815,1557,44.2,55.8,28807,36666,1400000US48465950400,"Census Tract 9504, Val Verde County, Texas"
6529,2230,33.1,67,39505,46979,1400000US48465950500,"Census Tract 9505, Val Verde County, Texas"
3926,1238,43.4,56.7,24015,28520,1400000US48465950601,"Census Tract 9506.01, Val Verde County, Texas"
4841,1538,30.4,69.5,22115,28679,1400000US48465950602,"Census Tract 9506.02, Val Verde County, Texas"
6848,2509,46.7,53.4,31660,46300,1400000US48465950700,"Census Tract 9507, Val Verde County, Texas"
4833,2911,50.4,49.6,45917,66253,1400000US48465950800,"Census Tract 9508, Val Verde County, Texas"
0,0,#VALUE!,#VALUE!,-,-,1400000US48465980000,"Census Tract 9800, Val Verde County, Texas"
5335,2111,42.6,57.3,40977,50566,1400000US48467950100,"Census Tract 9501, Van Zandt County, Texas"
3346,1522,40.2,59.8,37654,53546,1400000US48467950200,"Census Tract 9502, Van Zandt County, Texas"
4280,1940,64.7,35.3,43682,50449,1400000US48467950300,"Census Tract 9503, Van Zandt County, Texas"
5133,2423,55.8,44.2,50814,54635,1400000US48467950400,"Census Tract 9504, Van Zandt County, Texas"
4550,1663,49,51,36530,57176,1400000US48467950500,"Census Tract 9505, Van Zandt County, Texas"
7227,3288,62.2,37.8,48825,58824,1400000US48467950600,"Census Tract 9506, Van Zandt County, Texas"
4017,1539,53.8,46.2,40594,53445,1400000US48467950700,"Census Tract 9507, Van Zandt County, Texas"
5307,2113,51,49.1,45605,50842,1400000US48467950800,"Census Tract 9508, Van Zandt County, Texas"
7011,3228,47.7,52.3,37474,44692,1400000US48467950900,"Census Tract 9509, Van Zandt County, Texas"
6156,2798,50.4,49.6,47005,61537,1400000US48467951000,"Census Tract 9510, Van Zandt County, Texas"
2803,850,44.4,55.6,48304,53149,1400000US48469000100,"Census Tract 1, Victoria County, Texas"
3072,1163,41.2,58.7,30426,35160,1400000US48469000201,"Census Tract 2.01, Victoria County, Texas"
5076,1874,40.9,59.1,34792,41552,1400000US48469000202,"Census Tract 2.02, Victoria County, Texas"
1482,811,25.6,74.3,21229,25908,1400000US48469000301,"Census Tract 3.01, Victoria County, Texas"
2495,957,23.7,76.3,27426,31595,1400000US48469000302,"Census Tract 3.02, Victoria County, Texas"
1711,989,72.2,27.7,51600,77720,1400000US48469000400,"Census Tract 4, Victoria County, Texas"
3728,1767,51,49,38523,44338,1400000US48469000501,"Census Tract 5.01, Victoria County, Texas"
3809,1601,53.8,46.3,35410,41627,1400000US48469000502,"Census Tract 5.02, Victoria County, Texas"
3061,1266,35.7,64.2,37011,42968,1400000US48469000601,"Census Tract 6.01, Victoria County, Texas"
4208,1973,50.4,49.6,34728,48423,1400000US48469000602,"Census Tract 6.02, Victoria County, Texas"
3481,1312,38.6,61.4,46385,61140,1400000US48469000700,"Census Tract 7, Victoria County, Texas"
1468,721,49.8,50.2,61736,67396,1400000US48469000800,"Census Tract 8, Victoria County, Texas"
2259,986,38.7,61.4,45806,55000,1400000US48469001300,"Census Tract 13, Victoria County, Texas"
8411,3176,56.1,43.9,62605,81495,1400000US48469001400,"Census Tract 14, Victoria County, Texas"
3191,1224,67.4,32.6,75917,86397,1400000US48469001501,"Census Tract 15.01, Victoria County, Texas"
2294,916,92.1,7.9,93750,124805,1400000US48469001503,"Census Tract 15.03, Victoria County, Texas"
6274,2775,68.7,31.2,70011,79012,1400000US48469001504,"Census Tract 15.04, Victoria County, Texas"
5636,2415,66.7,33.3,36723,60151,1400000US48469001601,"Census Tract 16.01, Victoria County, Texas"
6448,2293,58,42,53125,64695,1400000US48469001604,"Census Tract 16.04, Victoria County, Texas"
3137,1508,58.4,41.6,38138,53315,1400000US48469001605,"Census Tract 16.05, Victoria County, Texas"
7616,3053,69.4,30.5,70875,95087,1400000US48469001606,"Census Tract 16.06, Victoria County, Texas"
4153,1551,29.4,70.7,44840,50382,1400000US48469001700,"Census Tract 17, Victoria County, Texas"
0,0,#VALUE!,#VALUE!,-,-,1400000US48469980000,"Census Tract 9800, Victoria County, Texas"
8253,1010,76,24,43255,60872,1400000US48471790101,"Census Tract 7901.01, Walker County, Texas"
3288,1467,48.8,51.1,44118,50364,1400000US48471790102,"Census Tract 7901.02, Walker County, Texas"
5288,2661,56.5,43.5,43688,55519,1400000US48471790103,"Census Tract 7901.03, Walker County, Texas"
6408,2824,45.5,54.5,41439,52555,1400000US48471790200,"Census Tract 7902, Walker County, Texas"
8019,3914,62.6,37.5,54988,67655,1400000US48471790300,"Census Tract 7903, Walker County, Texas"
7798,2270,53.9,46.2,50000,53102,1400000US48471790400,"Census Tract 7904, Walker County, Texas"
9943,2427,66.5,33.5,30821,44818,1400000US48471790500,"Census Tract 7905, Walker County, Texas"
4365,1234,29.8,70.2,26959,31173,1400000US48471790600,"Census Tract 7906, Walker County, Texas"
6348,3334,45.2,54.7,13414,23897,1400000US48471790700,"Census Tract 7907, Walker County, Texas"
6643,2467,58.9,41,19045,32451,1400000US48471790800,"Census Tract 7908, Walker County, Texas"
2609,802,69.9,29.9,93911,103668,1400000US48473680100,"Census Tract 6801, Waller County, Texas"
9545,3390,42.1,57.9,40078,52280,1400000US48473680200,"Census Tract 6802, Waller County, Texas"
11593,4518,60.1,39.8,45533,58846,1400000US48473680300,"Census Tract 6803, Waller County, Texas"
626,0,82.2,17.9,-,-,1400000US48473680400,"Census Tract 6804, Waller County, Texas"
8739,3802,40.3,59.6,35714,48640,1400000US48473680500,"Census Tract 6805, Waller County, Texas"
7719,2817,51.8,48.2,56726,72867,1400000US48473680600,"Census Tract 6806, Waller County, Texas"
3976,1846,36.3,63.7,40077,48254,1400000US48475950100,"Census Tract 9501, Ward County, Texas"
3818,1586,61.2,38.9,46810,66202,1400000US48475950200,"Census Tract 9502, Ward County, Texas"
2711,1294,33.3,66.8,35964,39801,1400000US48475950300,"Census Tract 9503, Ward County, Texas"
3007,1418,42,57.9,36489,61863,1400000US48477170100,"Census Tract 1701, Washington County, Texas"
6188,2562,54,46,41761,64161,1400000US48477170200,"Census Tract 1702, Washington County, Texas"
5806,2244,57.3,42.7,43636,60253,1400000US48477170300,"Census Tract 1703, Washington County, Texas"
6442,2518,61.4,38.6,32253,58634,1400000US48477170400,"Census Tract 1704, Washington County, Texas"
6694,3766,60.5,39.5,48659,68843,1400000US48477170500,"Census Tract 1705, Washington County, Texas"
4812,2622,49.5,50.5,51902,67115,1400000US48477170600,"Census Tract 1706, Washington County, Texas"
4592,1567,51.6,48.5,24444,40680,1400000US48479000101,"Census Tract 1.01, Webb County, Texas"
2274,648,42.6,57.5,22052,30839,1400000US48479000105,"Census Tract 1.05, Webb County, Texas"
4084,1032,37,63,30625,42520,1400000US48479000106,"Census Tract 1.06, Webb County, Texas"
3504,877,34,65.9,17132,27516,1400000US48479000107,"Census Tract 1.07, Webb County, Texas"
3439,941,50.9,49.2,26288,43257,1400000US48479000108,"Census Tract 1.08, Webb County, Texas"
2219,588,41.1,58.9,27672,26372,1400000US48479000109,"Census Tract 1.09, Webb County, Texas"
3521,1386,51.7,48.2,30114,34085,1400000US48479000200,"Census Tract 2, Webb County, Texas"
2682,897,26.8,73.1,19682,31868,1400000US48479000300,"Census Tract 3, Webb County, Texas"
2769,860,39.7,60.3,36921,39332,1400000US48479000601,"Census Tract 6.01, Webb County, Texas"
2387,631,43.4,56.5,30362,31594,1400000US48479000602,"Census Tract 6.02, Webb County, Texas"
2970,1004,40.3,59.8,17925,26325,1400000US48479000700,"Census Tract 7, Webb County, Texas"
2632,930,40.6,59.3,19891,26111,1400000US48479000800,"Census Tract 8, Webb County, Texas"
4567,1473,57.4,42.6,31375,41424,1400000US48479000901,"Census Tract 9.01, Webb County, Texas"
2987,749,35.4,64.5,14233,29633,1400000US48479000903,"Census Tract 9.03, Webb County, Texas"
3200,1062,46.9,53.1,29173,32329,1400000US48479000904,"Census Tract 9.04, Webb County, Texas"
4870,1569,66.3,33.7,35515,47067,1400000US48479001001,"Census Tract 10.01, Webb County, Texas"
2404,689,41.9,58.1,27917,35417,1400000US48479001003,"Census Tract 10.03, Webb County, Texas"
1541,617,46.4,53.5,27538,37252,1400000US48479001004,"Census Tract 10.04, Webb County, Texas"
3967,1280,61.1,38.9,40607,45857,1400000US48479001101,"Census Tract 11.01, Webb County, Texas"
1755,543,51.3,48.7,24063,48203,1400000US48479001103,"Census Tract 11.03, Webb County, Texas"
3468,1149,65.2,34.9,43720,51220,1400000US48479001104,"Census Tract 11.04, Webb County, Texas"
2601,766,79,21.1,31528,43575,1400000US48479001105,"Census Tract 11.05, Webb County, Texas"
2899,1040,56.4,43.7,17418,24845,1400000US48479001201,"Census Tract 12.01, Webb County, Texas"
3647,957,43.6,56.3,20707,32860,1400000US48479001202,"Census Tract 12.02, Webb County, Texas"
3417,1060,36.4,63.6,18288,28422,1400000US48479001300,"Census Tract 13, Webb County, Texas"
4240,1238,33.9,66,25386,31345,1400000US48479001401,"Census Tract 14.01, Webb County, Texas"
3178,753,43.4,56.6,28088,48515,1400000US48479001402,"Census Tract 14.02, Webb County, Texas"
2985,898,48.9,51,26234,32393,1400000US48479001501,"Census Tract 15.01, Webb County, Texas"
5091,1680,54.5,45.6,32884,41769,1400000US48479001502,"Census Tract 15.02, Webb County, Texas"
3977,1374,62.3,37.8,40739,46078,1400000US48479001601,"Census Tract 16.01, Webb County, Texas"
3671,1410,76.8,23.1,56563,81093,1400000US48479001602,"Census Tract 16.02, Webb County, Texas"
